project_id,city_id,name,locality,pincode,existing_source,query,osm_lat,osm_lon,osm_display_name,accepted,acceptance_reason,cache_status
project_293e54788d870bce,delhi_ncr,Emaar Palm Garden,Sector 83,122004.0,validated_candidate_geocode,"Emaar Palm Garden, Sector 83, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_de485d9dd9d10f58,delhi_ncr,Unitech Greenwood City,Sector 45,122022.0,validated_candidate_geocode,"Unitech Greenwood City, Sector 45, 122022.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f60d0fbdbb0accbd,delhi_ncr,Ireo The Grand Arch,Sector 58,122102.0,validated_candidate_geocode,"Ireo The Grand Arch, Sector 58, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7435909098b3457f,delhi_ncr,4S The Aurrum,Sector 59,122102.0,validated_candidate_geocode,"4S The Aurrum, Sector 59, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2a6f6e42feb4599c,delhi_ncr,Birla Navya Anaika,Sector 63A,122102.0,unmapped,"Birla Navya Anaika, Sector 63A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d3b0c2e7f5000850,delhi_ncr,M3M Mansion Ph 2,Sector 113,122017.0,validated_candidate_geocode,"M3M Mansion Ph 2, Sector 113, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_819de7885729e04a,delhi_ncr,Godrej Aristocrat,Sector 49,122018.0,validated_candidate_geocode,"Godrej Aristocrat, Sector 49, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a06b48bd0f573824,delhi_ncr,Max Estate 360,Sector 36A,122004.0,validated_candidate_geocode,"Max Estate 360, Sector 36A, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_83b2c51d7f85ae9a,delhi_ncr,DLF Princeton Estate,Phase 5 DLF,122011.0,validated_candidate_geocode,"DLF Princeton Estate, Phase 5 DLF, 122011.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c38f26ec51ab9257,delhi_ncr,Tonino Lamborghini Residences,Sector 71,122004.0,validated_candidate_geocode,"Tonino Lamborghini Residences, Sector 71, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_209b253a97cf7453,delhi_ncr,Parsvnath Exotica,Golf Course Road,122003.0,validated_candidate_geocode,"Parsvnath Exotica, Golf Course Road, 122003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c28a68c5aa81162b,delhi_ncr,Eros Lakewood City,Surajkund,121010.0,validated_candidate_geocode,"Eros Lakewood City, Surajkund, 121010.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_49b873cc0b93ca0c,delhi_ncr,Central Park Delphine,Sector 104,122006.0,validated_candidate_geocode,"Central Park Delphine, Sector 104, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_49efeeb2bfec378a,delhi_ncr,ROF Atulyas,Sector 93,122505.0,validated_candidate_geocode,"ROF Atulyas, Sector 93, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2fc1d46f1238e212,delhi_ncr,L and T Green Reserve,"Sector 128, Noida Express Way",201304.0,validated_candidate_geocode,"L and T Green Reserve, Sector 128, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_034efb6668f3bde3,delhi_ncr,Krisumi Waterside Residences,Sector 36A,122004.0,validated_candidate_geocode,"Krisumi Waterside Residences, Sector 36A, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0a5dc0c37c67398c,delhi_ncr,G 99 Gurgaon,Sector 99,122001.0,validated_candidate_geocode,"G 99 Gurgaon, Sector 99, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b3d1124b20ef64d9,delhi_ncr,Savfab Jasmine Grove,National Highway 24,201015.0,validated_candidate_geocode,"Savfab Jasmine Grove, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_59af17c6055e9da1,delhi_ncr,Conscient Elevate,Sector 59,122102.0,validated_candidate_geocode,"Conscient Elevate, Sector 59, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9821fa90da529d92,delhi_ncr,Unitech Uniworld City,Sector 30,122022.0,validated_candidate_geocode,"Unitech Uniworld City, Sector 30, 122022.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d7ad70ed5416114b,delhi_ncr,Experion The Trillion,Sector 48,122001.0,validated_candidate_geocode,"Experion The Trillion, Sector 48, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b31937f5fbebdb78,delhi_ncr,Emaar Digi Homes,Sector 62,122102.0,validated_candidate_geocode,"Emaar Digi Homes, Sector 62, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9225d75101e5a214,delhi_ncr,Emaar Amaris,Sector 62,122102.0,validated_candidate_geocode,"Emaar Amaris, Sector 62, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_eba7135fe0e68c6c,delhi_ncr,Puri Aanand Vilas,Sector 81,121002.0,validated_candidate_geocode,"Puri Aanand Vilas, Sector 81, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9690d350f32ab7bf,delhi_ncr,BPTP Downtown 66,Sector 66,122102.0,validated_candidate_geocode,"BPTP Downtown 66, Sector 66, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b1a23838b644cfd5,delhi_ncr,Birla Pravaah,Sector 71,122004.0,validated_candidate_geocode,"Birla Pravaah, Sector 71, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_64d839fec1b0e345,delhi_ncr,Elevate Reserve,Sector 62,122102.0,validated_candidate_geocode,"Elevate Reserve, Sector 62, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_aba4d1f19975de3a,delhi_ncr,Paras Irene,Sector 70A,122101.0,validated_candidate_geocode,"Paras Irene, Sector 70A, 122101.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1a039c686d2c4162,delhi_ncr,Krisumi Waterfall Residences,Sector 36A,122004.0,validated_candidate_geocode,"Krisumi Waterfall Residences, Sector 36A, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0bbb6580b6cf57d7,delhi_ncr,Sobha City Phase 6,Sector 108,122017.0,validated_candidate_geocode,"Sobha City Phase 6, Sector 108, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bedcfb3a66c33897,delhi_ncr,Unitech Escape,Sector 50,122018.0,validated_candidate_geocode,"Unitech Escape, Sector 50, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_593e470c9ca7ba15,delhi_ncr,TARC Ishva,Sector 63A,122102.0,validated_candidate_geocode,"TARC Ishva, Sector 63A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8e10394c3e2e1a97,delhi_ncr,Mahindra Luminare,Sector 59,122102.0,validated_candidate_geocode,"Mahindra Luminare, Sector 59, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d1bf1ccb4f05b30b,delhi_ncr,M3M Skycity,Sector 65,122102.0,validated_candidate_geocode,"M3M Skycity, Sector 65, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a4e990c6c74db21e,delhi_ncr,Conscient Heritage One,Sector 62,122102.0,validated_candidate_geocode,"Conscient Heritage One, Sector 62, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e357f8acb5c97ae6,delhi_ncr,Platinum Heights,Vaishali Extension,201012.0,validated_candidate_geocode,"Platinum Heights, Vaishali Extension, 201012.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3b45128704e19cfd,delhi_ncr,Experion Elements,"Sector 45, Noida Express Way",201303.0,validated_candidate_geocode,"Experion Elements, Sector 45, Noida Express Way, 201303.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_136c6f5cdd51eb2b,delhi_ncr,Sobha Altus,Sector 106,122006.0,validated_candidate_geocode,"Sobha Altus, Sector 106, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a91cbd31c6785ce0,delhi_ncr,DLF The Grove,Sector 54,122011.0,validated_candidate_geocode,"DLF The Grove, Sector 54, 122011.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_08f144e8e1d80fb6,delhi_ncr,Godrej Riverine,"Sector 44, Dadri Road",201301.0,validated_candidate_geocode,"Godrej Riverine, Sector 44, Dadri Road, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7c54d901702dfa20,delhi_ncr,Paras Floret,Sector 59,122102.0,validated_candidate_geocode,"Paras Floret, Sector 59, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_13f89b92ee522c6f,delhi_ncr,Today Blossoms 1,Sector 47,122018.0,unmapped,"Today Blossoms 1, Sector 47, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_84a3dbfcdc83d743,delhi_ncr,Tulip Infratech Ace,Sector 89,122004.0,unmapped,"Tulip Infratech Ace, Sector 89, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_16f85dbe4a995716,delhi_ncr,Kalpataru Vista,"Sector 128, Noida Express Way",201304.0,validated_candidate_geocode,"Kalpataru Vista, Sector 128, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4a1dd7ec305d6132,delhi_ncr,Anant The Estate Residences,Sector 63A,122102.0,unmapped,"Anant The Estate Residences, Sector 63A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f3da7481b69ba0b5,delhi_ncr,Max Estate 128,"Sector 128, Noida Express Way",201304.0,validated_candidate_geocode,"Max Estate 128, Sector 128, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5f2e33073c89f448,delhi_ncr,Gulshan Dynasty,"Sector 144, Noida Express Way",201306.0,validated_candidate_geocode,"Gulshan Dynasty, Sector 144, Noida Express Way, 201306.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_80aab8abe5993efb,delhi_ncr,Aez Aloha Gurgaon,Sector 57,122003.0,validated_candidate_geocode,"Aez Aloha Gurgaon, Sector 57, 122003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3bdc5cec0c0c0cb8,delhi_ncr,Suncity Heights,Sector 54,122011.0,unmapped,"Suncity Heights, Sector 54, 122011.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3ed9ed229de8f10f,delhi_ncr,Trevoc Royal Residences,Sector 56,122011.0,validated_candidate_geocode,"Trevoc Royal Residences, Sector 56, 122011.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5ae1fb6ca555ca16,delhi_ncr,Signature Global Twin Tower DXP,Sector 84,122004.0,validated_candidate_geocode,"Signature Global Twin Tower DXP, Sector 84, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5a8aa1a79e3e885f,delhi_ncr,BPTP MANSIONS PARK PRIME,Sector 66,122102.0,validated_candidate_geocode,"BPTP MANSIONS PARK PRIME, Sector 66, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d1128e6d2f8cf686,delhi_ncr,SBTL Caladium,Sector 109,122017.0,validated_candidate_geocode,"SBTL Caladium, Sector 109, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0a455b7fbeb0e477,delhi_ncr,M3M Opus at M3M Merlin,Sector 67,122102.0,validated_candidate_geocode,"M3M Opus at M3M Merlin, Sector 67, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c8205d6a3faf193a,delhi_ncr,Fantasy The Manor,Gwal Pahari,122003.0,validated_candidate_geocode,"Fantasy The Manor, Gwal Pahari, 122003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1ba7705a6a362542,delhi_ncr,Urban Oasis Phase 4,Sector 62,122102.0,unmapped,"Urban Oasis Phase 4, Sector 62, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e23c307a85708936,delhi_ncr,Emaar Palm Premier,"Sector 77, Delhi Gurgaon Expressway",122004.0,validated_candidate_geocode,"Emaar Palm Premier, Sector 77, Delhi Gurgaon Expressway, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_fb5f97efe10460c5,delhi_ncr,Jaypee Greens Pebble Court,"Sector 128, Noida Express Way",201304.0,validated_candidate_geocode,"Jaypee Greens Pebble Court, Sector 128, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9563683751c10455,delhi_ncr,Ascent Laxmi Villas,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Ascent Laxmi Villas, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7cb107a7b9e92656,delhi_ncr,Gaur Platinum Towers,"Sector 79, Dadri Road",201305.0,validated_candidate_geocode,"Gaur Platinum Towers, Sector 79, Dadri Road, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_51f0f03e9c0ad4d2,delhi_ncr,Adani Samsara Arya,Sector 63,122102.0,validated_candidate_geocode,"Adani Samsara Arya, Sector 63, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6704b5c9fb2ccf3f,delhi_ncr,EssBee Builder Floor,Phase 1 DLF,122002.0,unmapped,"EssBee Builder Floor, Phase 1 DLF, 122002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_124b2acb68666087,delhi_ncr,DLF Park Place,Sector 54,122011.0,validated_candidate_geocode,"DLF Park Place, Sector 54, 122011.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_90a32369241505f7,delhi_ncr,Signature Global DXP Estate,"Sector 37D, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"Signature Global DXP Estate, Sector 37D, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bc5eda485efb3f1e,delhi_ncr,Tata Primanti,Sector 72,122004.0,validated_candidate_geocode,"Tata Primanti, Sector 72, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5f52dc10631adbec,delhi_ncr,M3M Mansion,Sector 113,122017.0,validated_candidate_geocode,"M3M Mansion, Sector 113, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4fd218b6cb4b372d,delhi_ncr,Smartworld Sky ARC,Sector 69,122001.0,validated_candidate_geocode,"Smartworld Sky ARC, Sector 69, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bdf03361911e87ce,delhi_ncr,DLF The Ultima,Sector 81,122051.0,validated_candidate_geocode,"DLF The Ultima, Sector 81, 122051.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_afcd986d386fa916,delhi_ncr,BPTP Amstoria Verti Greens,Sector 102,122006.0,validated_candidate_geocode,"BPTP Amstoria Verti Greens, Sector 102, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9f2665a6ed6b683a,delhi_ncr,Elan The Presidential,Sector 106,122006.0,validated_candidate_geocode,"Elan The Presidential, Sector 106, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_224cfc3c6c7e3361,delhi_ncr,Ambience Creacions,Sector 22,122022.0,validated_candidate_geocode,"Ambience Creacions, Sector 22, 122022.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_ad08b1653276111c,delhi_ncr,Ireo Victory Valley,Sector 67,122102.0,validated_candidate_geocode,"Ireo Victory Valley, Sector 67, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_541109ff8e7e1247,delhi_ncr,Emaar Serenity Hills,Sector 86,122505.0,validated_candidate_geocode,"Emaar Serenity Hills, Sector 86, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9c1b33892c3ded79,delhi_ncr,Signature Global Cloverdale SPR,Sector 71,122004.0,validated_candidate_geocode,"Signature Global Cloverdale SPR, Sector 71, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_469e47b992dc7c88,delhi_ncr,Unitech Close South,"Nirvana Country, Sector 50",122018.0,validated_candidate_geocode,"Unitech Close South, Nirvana Country, Sector 50, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f26df8f9ca6ae624,delhi_ncr,AWHO Devinder Vihar,Sector 56,122011.0,validated_candidate_geocode,"AWHO Devinder Vihar, Sector 56, 122011.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6bf7b01e582a2215,delhi_ncr,Godrej Jardinia,Sector 146,201310.0,validated_candidate_geocode,"Godrej Jardinia, Sector 146, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_ff0f43489281836d,delhi_ncr,Vatika Independent Floors,Sector 82,122004.0,validated_candidate_geocode,"Vatika Independent Floors, Sector 82, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_69966cdb3b549933,delhi_ncr,Puri Diplomatic Residences,Sector 111,122017.0,validated_candidate_geocode,"Puri Diplomatic Residences, Sector 111, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_890b32b08ecf48a4,delhi_ncr,3C Lotus Boulevard Espacia,Sector 100,201303.0,validated_candidate_geocode,"3C Lotus Boulevard Espacia, Sector 100, 201303.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b7a3d2feb50507bf,delhi_ncr,Emaar Emerald Floors Premier,Sector 65,122102.0,validated_candidate_geocode,"Emaar Emerald Floors Premier, Sector 65, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c6886f3931623081,delhi_ncr,Spaze Privy AT4,Sector 84,122004.0,validated_candidate_geocode,"Spaze Privy AT4, Sector 84, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c27f3c01286ca392,delhi_ncr,BPTP GAIA Residences,Sector 102,122006.0,validated_candidate_geocode,"BPTP GAIA Residences, Sector 102, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f33dec4a7748e965,delhi_ncr,BPTP Lutyens,Sector 102,122006.0,validated_candidate_geocode,"BPTP Lutyens, Sector 102, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9968879e78a77d58,delhi_ncr,Jalvayu Towers,"Sector 47, Dadri Road",201303.0,validated_candidate_geocode,"Jalvayu Towers, Sector 47, Dadri Road, 201303.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6f2925c7a3c9a956,delhi_ncr,Mapsko Royale Ville,Sector 82,122004.0,validated_candidate_geocode,"Mapsko Royale Ville, Sector 82, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_fd575010661699e1,delhi_ncr,The Palatial by Hero Homes,Sector 104,122006.0,validated_candidate_geocode,"The Palatial by Hero Homes, Sector 104, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_55b0a7e035bccc9f,delhi_ncr,Experion Saatori,"Sector 151, Noida Express Way",201310.0,validated_candidate_geocode,"Experion Saatori, Sector 151, Noida Express Way, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3fc5b71259fecff6,delhi_ncr,Emaar Urban Oasis,Sector 62,122102.0,validated_candidate_geocode,"Emaar Urban Oasis, Sector 62, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f6ac89ba3eefc259,delhi_ncr,AIPL The Riviera at Lake City,Sector 103,122006.0,validated_candidate_geocode,"AIPL The Riviera at Lake City, Sector 103, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_fc87ebf9ca607dac,delhi_ncr,Rani Aakriti Shantiniketan,"Sector 143, Noida Express Way",201305.0,validated_candidate_geocode,"Rani Aakriti Shantiniketan, Sector 143, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8fb02800762ae83b,delhi_ncr,Mahagun Medalleo,"Sector 107, Dadri Road",201301.0,validated_candidate_geocode,"Mahagun Medalleo, Sector 107, Dadri Road, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_124dd7391585b3b1,delhi_ncr,Adani M2K The Marq,Sector 102,122006.0,validated_candidate_geocode,"Adani M2K The Marq, Sector 102, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8907800cecc069c9,delhi_ncr,Contend Antara Noida Phase I,"Sector 150, Pusta Road",201310.0,unmapped,"Contend Antara Noida Phase I, Sector 150, Pusta Road, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1d435c5ba0e448ac,delhi_ncr,Max Antara Noida,"Sector 150, Pusta Road",201310.0,validated_candidate_geocode,"Max Antara Noida, Sector 150, Pusta Road, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7ac7affdb53345ce,delhi_ncr,Bhutani City Center 32,"Sector 32, Noida City centre Metro",201301.0,validated_candidate_geocode,"Bhutani City Center 32, Sector 32, Noida City centre Metro, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9fad0797546f0f61,delhi_ncr,Central Park The Orchard,Sector 32 Sohna,122102.0,validated_candidate_geocode,"Central Park The Orchard, Sector 32 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8449c839b1b98d49,delhi_ncr,Plumeria at Godrej Woods,Sector 43,201303.0,validated_candidate_geocode,"Plumeria at Godrej Woods, Sector 43, 201303.0, Delhi NCR, India",,,,False,no_osm_result,miss
